date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,FXB,FXE
2021-05-05 08:30:00,416.88,417.57,416.6,417.56,22423.44,417.255,12524,414.856,418.5835,411.1285,416.8958,58.4464,417.44,417.6,415.79,420.76,167.1,43.5,57.25,109.45,90.96,92.36,4.92,77.78,59.54,65.63,87.2,45.77,27.25,47.01,45.1,342.88,332.17,223.86,114.2,134.13,112.37
2021-05-05 09:00:00,417.56,417.63,417.11,417.18,21074.01,417.402,11691,414.785,418.2708,411.2992,416.8982,56.1071,416.44,417.27,415.79,420.76,166.98,43.8,57.5,109.24,90.81,92.49,4.9,77.75,59.5,65.83,87.2,45.77,27.24,46.71,45.12,342.74,331.69,223.85,114.2,134.13,112.32
2021-05-05 09:30:00,417.19,417.31,416.58,416.64,25969.61,416.967,14360,414.7085,417.9525,411.4645,416.8956,52.8687,416.44,417.27,415.79,420.76,167.12,44.4,58.0,108.94,90.23,91.98,4.9044,77.7,59.27,65.75,87.17,45.77,27.21,46.66,44.92,342.37,330.84,223.08,114.26,134.13,112.31
2021-05-05 10:00:00,416.65,416.83,416.33,416.8,21146.31,416.635,12386,414.8545,418.1976,411.5114,416.8948,53.7211,416.44,417.27,415.79,420.76,167.12,43.8,57.85,108.61,90.26,92.2,4.9044,77.92,59.23,65.79,87.23,45.78,27.24,46.8,44.58,342.57,331.12,223.39,114.33,134.13,112.3
2021-05-05 10:30:00,416.81,417.13,416.71,416.88,19255.01,416.926,10432,414.982,418.4282,411.5358,416.8947,54.1673,416.44,417.27,415.79,420.76,167.13,43.8,57.95,108.62,90.27,92.4,4.91,77.86,59.15,65.85,87.25,45.77,27.25,46.75,44.66,342.88,330.88,223.78,114.34,134.18,112.33
2021-05-05 11:00:00,416.88,417.1,416.44,417.02,22927.11,416.804,12653,415.169,418.6314,411.7066,416.8958,54.9855,416.44,417.27,415.79,420.76,167.15,43.8,58.1,108.96,90.4,92.85,4.91,77.98,59.43,65.92,87.27,45.79,27.25,46.72,44.85,343.1,330.55,223.63,114.32,134.18,112.33
2021-05-05 11:30:00,417.02,417.23,416.66,416.71,21036.1,416.974,12096,415.3585,418.7212,411.9958,416.8943,52.7405,416.44,417.27,415.79,420.76,167.15,44.4,58.3,108.84,90.26,92.46,4.91,78.02,59.24,66.07,87.28,45.78,27.24,46.4,44.71,343.0,330.19,223.23,114.34,134.23,112.36
2021-05-05 12:00:00,416.7,416.82,415.15,415.6,48866.74,415.922,29565,415.5325,418.5492,412.5158,416.8709,45.5668,415.59,415.66,414.7,415.79,167.19,45.6,59.15,108.84,89.89,92.41,4.9116,77.91,59.05,66.12,87.22,45.78,27.21,46.24,44.6,342.39,328.6,222.05,114.41,134.23,112.33
2021-05-05 12:30:00,415.61,416.14,415.29,415.73,80664.8,415.687,43491,415.6455,418.5102,412.7808,416.8379,46.4849,415.66,415.79,414.7,415.79,167.31,44.6,58.95,108.95,90.4,92.85,4.94,77.86,59.05,66.21,87.3,45.75,27.2,46.06,44.66,342.36,328.96,222.41,114.38,134.22,112.37
2021-05-06 06:30:00,415.82,416.31,414.76,414.79,53941.63,415.496,34711,415.745,418.3323,413.1577,416.799,41.0885,414.7,415.01,414.7,415.79,169.79,46.5,59.8,107.94,90.74,93.41,4.95,78.01,58.73,66.14,87.22,45.8,27.43,46.65,44.52,342.53,327.41,220.21,114.49,134.09,112.93
2021-05-06 07:00:00,414.79,414.91,413.67,414.31,56743.24,414.299,34992,415.776,418.2775,413.2745,416.7503,38.6228,413.67,414.45,410.64,414.7,169.68,46.7,59.9,107.94,90.31,92.49,4.95,78.25,58.34,65.88,87.19,45.8,27.43,45.9,44.38,342.46,327.18,219.23,114.54,133.83,112.89
2021-05-06 07:30:00,414.3,415.36,414.19,415.14,31546.87,414.969,21127,415.8575,418.1564,413.5586,416.7329,44.7921,415.01,415.34,414.7,415.79,170.04,46.3,59.3,108.2,90.4,93.7,4.95,78.31,58.6,66.05,87.23,45.82,27.45,46.045,44.5,342.85,328.31,219.76,114.55,133.83,112.89
2021-05-06 08:00:00,415.13,416.1,414.24,416.07,37362.98,415.176,23461,415.9735,418.0596,413.8874,416.7246,50.7639,415.79,416.14,415.79,420.76,170.24,45.1,58.95,108.68,91.03,94.53,4.95,78.13,58.52,66.03,87.27,45.84,27.47,45.745,44.59,343.5,328.99,220.16,114.52,133.83,112.88
2021-05-06 08:30:00,416.08,417.58,415.96,416.9,60835.92,416.934,33754,416.115,418.0434,414.1866,416.7281,55.4007,416.44,417.27,415.79,420.76,169.93,45.1,58.3,109.0,91.29,94.37,4.95,78.28,58.65,66.16,87.26,45.82,27.46,46.15,44.63,344.02,330.26,221.08,114.46,133.83,112.81
2021-05-06 09:00:00,416.9,417.53,416.58,417.52,24070.22,416.973,13698,416.297,418.0238,414.5702,416.7344,58.5415,417.44,417.6,415.79,420.76,170.02,44.8,57.75,108.88,91.3,94.82,4.91,78.45,58.88,66.17,87.28,45.82,27.45,46.2745,44.39,344.26,331.13,221.14,114.44,133.83,112.84
2021-05-06 09:30:00,417.53,417.57,416.91,416.95,25726.74,417.175,15119,416.362,418.0844,414.6396,416.7362,54.7258,416.44,417.27,415.79,420.76,170.09,45.4,58.05,108.75,91.47,94.53,4.895,78.37,58.96,66.01,87.24,45.82,27.41,45.7,44.44,343.9,330.67,220.68,114.47,133.83,112.8
2021-05-06 10:00:00,416.95,417.24,416.41,416.7,26260.15,416.812,15579,416.368,418.0942,414.6418,416.7359,53.0913,416.44,417.27,415.79,420.76,170.01,45.4,58.45,108.83,91.41,95.0,4.895,78.27,59.06,66.08,87.23,45.82,27.39,45.79,44.54,343.83,329.89,220.71,114.51,134.01,112.8
2021-05-06 10:30:00,416.71,416.96,416.19,416.23,18666.86,416.598,11468,416.3885,418.0978,414.6792,416.7328,50.064,416.14,416.25,415.79,420.76,169.99,46.2,58.95,108.84,91.17,95.15,4.88,78.4,59.17,66.1,87.22,45.82,27.39,45.7,44.38,343.7,328.97,220.11,114.52,134.02,112.87
2021-05-06 11:00:00,416.23,416.78,415.74,415.93,37852.89,416.312,25373,416.365,418.0859,414.6441,416.7232,48.1757,415.79,416.14,415.79,420.76,169.89,46.6,59.15,108.54,90.98,94.97,4.87,78.35,59.13,66.1,87.18,45.81,27.36,45.52,44.31,343.42,328.56,219.67,114.53,134.0,112.88
2021-05-06 11:30:00,415.94,416.59,415.66,416.17,36681.69,416.065,24015,416.3415,418.0596,414.6234,416.7169,49.8067,416.14,416.25,415.79,420.76,169.92,46.3,59.05,108.95,91.13,95.35,4.87,78.27,59.34,66.13,87.2,45.81,27.37,44.85,44.36,343.64,328.81,219.58,114.52,134.0,112.88
2021-05-06 12:00:00,416.17,417.21,416.02,417.03,37666.12,416.629,22358,416.315,417.9724,414.6576,416.7205,55.2426,416.44,417.27,415.79,420.76,169.92,45.4,58.55,108.8,91.09,95.4,4.8414,78.02,59.51,66.28,87.19,45.81,27.44,44.8,44.38,344.09,329.75,220.97,114.46,134.0,112.9
2021-05-06 12:30:00,417.03,419.21,416.95,419.08,137111.47,418.299,64127,416.41,418.4324,414.3876,416.8165,64.9789,418.84,419.11,415.79,420.76,170.06,44.4,57.55,108.97,91.36,95.69,4.89,78.39,59.57,66.66,87.25,45.81,27.5,45.205,44.41,345.53,331.53,222.76,114.45,134.14,112.93
2021-05-07 06:30:00,419.91,421.48,419.16,420.96,78870.08,420.409,51346,416.626,419.4603,413.7917,416.9112,71.1723,420.76,420.99,420.76,421.97,172.21,43.6,56.0,109.37,92.5,96.18,4.95,78.16,61.37,66.66,87.32,45.83,27.62,46.35,44.48,346.34,334.58,223.75,114.75,134.5,113.45
2021-05-07 07:00:00,420.96,422.67,420.88,422.15,58411.28,422.078,33235,416.8935,420.6143,413.1727,416.9984,74.2736,422.14,422.31,421.97,422.72,172.03,42.9,55.3,108.77,92.47,96.15,4.95,78.33,61.35,66.94,87.37,45.82,27.61,46.55,44.11,347.07,335.89,224.79,114.85,134.67,113.65
2021-05-07 07:30:00,422.14,422.46,421.77,422.17,29495.32,422.13,17876,417.158,421.5321,412.7839,417.0415,74.3236,422.14,422.31,421.97,422.72,171.61,42.7,55.4,109.09,92.72,97.03,4.95,78.4,61.51,66.93,87.38,45.83,27.61,46.24,44.32,347.13,335.7,225.68,114.68,134.9,113.66
2021-05-07 08:00:00,422.17,422.6,422.05,422.34,21580.56,422.302,13647,417.424,422.345,412.503,417.0736,74.7724,422.31,422.62,421.97,422.72,171.66,42.1,55.1,109.18,92.73,97.04,4.95,78.38,61.16,66.73,87.32,45.83,27.65,46.47,44.41,347.11,336.26,225.14,114.62,135.02,113.77
2021-05-07 08:30:00,422.35,422.82,422.29,422.54,27445.75,422.493,16603,417.7155,423.1015,412.3295,417.1154,75.319,422.31,422.62,421.97,422.72,171.89,41.9,55.2,109.44,92.67,97.5,4.83,78.44,61.37,66.92,87.31,45.83,27.66,46.73,44.52,347.2,336.16,224.64,114.54,135.02,113.89
2021-05-07 09:00:00,422.53,422.57,421.96,422.03,22161.28,422.245,12313,418.037,423.6427,412.4313,417.1456,71.0894,422.02,422.14,421.97,422.72,171.46,41.9,55.7,109.79,92.74,98.33,4.83,78.4,61.59,66.92,87.31,45.83,27.64,46.52,44.52,347.22,335.05,225.36,114.48,134.99,113.81
2021-05-07 09:30:00,422.03,422.26,421.64,422.11,23087.68,421.887,13812,418.356,424.124,412.588,417.1772,71.3611,422.02,422.14,421.97,422.72,171.65,41.7,55.75,109.67,93.11,98.46,4.83,78.41,61.69,67.02,87.36,45.82,27.62,47.63,44.51,347.27,334.95,225.44,114.5,134.83,113.74
2021-05-07 10:00:00,422.11,422.15,421.45,421.51,21166.33,421.758,13474,418.692,424.3722,413.0118,417.2023,66.3269,421.41,422.02,420.76,421.97,171.41,42.2,56.4,109.97,93.06,99.06,4.83,78.53,61.52,67.07,87.33,45.81,27.62,47.97,44.47,347.11,333.75,225.0,114.44,134.97,113.82
2021-05-07 10:30:00,421.52,422.04,421.49,421.69,18268.55,421.826,11838,419.061,424.5087,413.6133,417.2246,67.0773,421.41,422.02,420.76,421.97,171.45,42.1,56.5,110.23,93.13,99.19,4.94,78.72,61.48,67.11,87.37,45.82,27.63,47.5,44.47,347.41,333.53,225.12,114.45,135.0,113.85
2021-05-07 11:00:00,421.7,422.29,421.21,422.26,26099.16,421.835,17016,419.417,424.7219,414.1121,417.2601,69.4025,422.14,422.31,421.97,422.72,171.54,41.4,56.25,110.58,93.26,99.05,4.85,78.8,61.5,67.1,87.34,45.81,27.63,47.595,44.52,347.88,334.13,225.24,114.46,135.0,113.81
2021-05-07 11:30:00,422.27,422.29,421.61,422.15,24095.61,421.952,14036,419.721,424.9196,414.5224,417.2918,68.3985,422.14,422.31,421.97,422.72,171.47,41.6,56.05,110.07,93.04,98.63,4.85,78.69,61.33,67.14,87.35,45.81,27.68,47.56,44.42,347.75,334.46,225.39,114.47,135.05,113.84
2021-05-07 12:00:00,422.15,422.79,421.97,422.55,37548.94,422.469,20171,420.0035,425.1722,414.8348,417.3443,70.0927,422.31,422.62,421.97,422.72,171.57,40.8,55.9,110.22,93.15,98.69,4.85,78.88,61.34,67.26,87.32,45.81,27.69,46.88,44.45,348.13,334.7,225.26,114.43,135.12,113.9
2021-05-07 12:30:00,422.56,422.79,422.01,422.07,90642.31,422.405,44604,420.231,425.3427,415.1193,417.4556,65.5512,422.02,422.14,421.97,422.72,171.59,40.4,56.15,110.0,93.17,98.74,4.865,78.78,61.41,67.02,87.33,45.82,27.67,46.88,44.43,347.86,334.15,225.39,114.5,135.15,113.93
2021-05-10 06:30:00,422.5,422.74,421.66,422.11,52556.19,421.981,30413,420.489,425.4303,415.5477,417.5182,65.7503,422.02,422.14,421.97,422.72,172.36,40.5,58.25,112.49,95.52,102.26,4.85,77.24,62.17,67.9,87.3,45.83,27.83,45.8,44.45,350.34,329.97,223.86,114.55,136.23,113.82
2021-05-10 07:00:00,422.12,422.43,421.67,421.69,39900.55,422.064,23639,420.7385,425.3844,416.0926,417.5604,61.7159,421.41,422.02,420.76,421.97,172.43,40.1,58.5,110.95,95.25,102.77,4.875,77.1,62.02,67.91,87.3,45.84,27.81,45.81,44.19,350.07,329.5,223.68,114.63,136.36,113.87
2021-05-10 07:30:00,421.68,421.76,421.03,421.59,44839.08,421.382,26821,421.0065,425.175,416.838,417.6058,60.7599,421.41,422.02,420.76,421.97,172.25,40.4,58.9,111.18,95.35,103.02,4.81,76.7,62.15,68.15,87.3,45.84,27.82,45.6,44.14,350.32,328.73,223.42,114.56,136.48,113.79
2021-05-10 08:00:00,421.59,422.38,421.34,422.21,37956.79,421.89,21562,421.3205,424.8016,417.8394,417.6492,64.4379,422.14,422.31,421.97,422.72,172.31,40.1,58.8,111.26,95.52,103.69,4.8033,77.2,62.31,68.58,87.32,45.84,27.84,45.92,44.38,350.96,329.0,224.14,114.53,136.34,113.82
2021-05-10 08:30:00,422.22,422.48,421.93,422.37,21116.79,422.171,13081,421.6305,424.2089,419.0521,417.6738,65.3407,422.31,422.62,421.97,422.72,172.47,39.8,58.45,111.25,95.02,102.89,4.8033,77.56,62.2,68.51,87.35,45.84,27.88,46.62,44.48,350.77,329.59,224.1,114.56,136.5,113.92
2021-05-10 09:00:00,422.37,422.65,422.08,422.14,20462.78,422.377,12204,421.886,423.3713,420.4007,417.6963,62.8698,422.14,422.31,421.97,422.72,172.18,39.6,58.5,110.86,94.75,103.24,4.8033,77.38,62.2,68.3,87.33,45.84,27.86,46.485,44.5,350.56,329.61,223.74,114.46,136.46,113.92
2021-05-10 09:30:00,422.15,422.24,421.77,421.8,15322.49,422.019,9017,422.022,422.7695,421.2745,417.7117,59.2998,421.41,422.02,420.76,421.97,172.09,40.0,58.75,110.8,94.56,103.31,4.8,77.61,62.15,68.34,87.31,45.84,27.85,45.835,44.56,350.42,329.1,223.21,114.38,136.46,113.82
2021-05-10 10:00:00,421.81,422.01,421.62,421.72,18324.89,421.825,10325,422.06,422.648,421.472,417.7296,58.4587,421.41,422.02,420.76,421.97,172.03,40.0,58.75,110.85,94.31,102.94,4.8,78.05,62.21,68.24,87.3,45.84,27.88,45.725,44.6,350.24,329.08,223.3,114.35,136.46,113.74
2021-05-10 10:30:00,421.72,421.79,421.37,421.44,20843.53,421.557,13004,422.0245,422.6694,421.3796,417.7483,55.4918,421.41,422.02,420.76,421.97,172.02,40.6,59.0,110.68,94.32,102.85,4.8,78.41,62.11,68.25,87.3,45.84,27.84,45.475,44.58,350.15,328.48,222.98,114.25,136.55,113.74
2021-05-10 11:00:00,421.44,421.52,419.48,419.77,68847.41,420.5,38044,421.9045,423.0753,420.7337,417.7816,41.8497,419.68,419.9,415.79,420.76,172.12,41.9,60.05,110.21,94.1,103.15,4.78,78.58,62.15,68.39,87.22,45.83,27.79,45.03,44.56,349.11,326.56,221.67,114.31,136.52,113.76
2021-05-10 11:30:00,419.78,419.88,418.74,419.36,71066.28,419.317,37432,421.7555,423.3489,420.1621,417.8079,39.2956,419.32,419.41,415.79,420.76,171.96,41.8,60.1,110.17,93.94,102.54,4.6601,78.97,62.01,68.26,87.18,45.82,27.8,44.95,44.48,348.99,326.38,220.94,114.27,136.35,113.68
2021-05-10 12:00:00,419.36,419.73,418.9,419.44,54495.51,419.299,30115,421.6005,423.4422,419.7588,417.8285,40.0642,419.44,419.44,415.79,420.76,172.05,41.6,60.0,110.27,93.94,102.34,4.5499,79.05,62.01,68.19,87.22,45.82,27.8,44.62,44.47,349.01,326.58,220.75,114.22,136.38,113.7
2021-05-10 12:30:00,419.44,419.8,417.81,417.96,142315.29,418.693,66219,421.397,423.8136,418.9804,417.8327,31.9932,417.94,418.2,415.79,420.76,172.14,43.1,60.45,109.59,93.81,101.33,4.56,78.82,61.73,67.62,87.14,45.85,27.77,44.25,44.48,347.73,325.61,219.63,114.26,136.35,113.63
2021-05-11 06:30:00,413.1,414.89,412.26,414.88,133234.46,413.185,74061,421.0355,424.7382,417.3328,417.747,22.0417,414.7,415.01,414.7,415.79,171.32,44.8,61.6,109.42,93.89,103.45,4.57,78.6,61.97,67.61,87.0,45.83,27.13,43.82,44.71,344.94,323.58,219.17,114.09,136.37,113.92
2021-05-11 07:00:00,414.9,415.27,411.81,411.85,106724.91,413.614,61383,420.5525,425.9937,415.1113,417.6131,16.5785,411.67,412.02,410.64,414.7,171.65,48.1,63.05,107.78,92.95,101.04,4.5601,78.77,60.73,66.84,86.97,45.81,27.04,43.75,44.47,342.53,321.09,215.97,114.15,136.37,113.91
2021-05-11 07:30:00,411.86,412.37,410.06,411.83,106214.93,411.345,61144,420.0595,426.6619,413.4571,417.4852,16.5493,411.67,412.02,410.64,414.7,171.34,47.6,62.4,107.02,93.17,101.11,4.695,78.71,61.19,66.44,86.95,45.8,27.06,43.66,44.38,341.81,322.16,217.08,114.05,136.51,113.86
2021-05-11 08:00:00,411.82,413.9,410.77,413.88,70399.44,412.126,43154,419.6405,426.6803,412.6007,417.4332,30.1167,413.67,414.45,410.64,414.7,171.52,46.5,61.1,107.26,93.6,99.98,4.6849,78.53,61.41,66.65,87.02,45.82,27.1,43.95,44.68,343.18,324.51,218.49,114.11,136.45,113.9
2021-05-11 08:30:00,413.87,414.36,413.11,414.03,52875.5,413.824,31712,419.2345,426.5785,411.8905,417.3966,31.0006,413.67,414.45,410.64,414.7,171.72,46.6,61.15,107.7,93.49,100.61,4.7697,78.54,61.37,66.73,87.07,45.82,27.13,44.08,44.58,343.15,324.44,218.41,114.15,136.52,113.91
2021-05-11 09:00:00,414.03,414.45,413.32,413.43,36774.69,413.969,25602,418.7785,426.3708,411.1862,417.3673,29.3988,413.36,413.67,410.64,414.7,171.87,47.3,61.25,107.1,93.29,100.39,4.7697,78.74,61.42,66.39,87.0,45.82,27.1,43.94,44.6,342.35,324.2,218.28,114.12,136.52,113.89
2021-05-11 09:30:00,413.44,413.73,412.04,412.54,38019.27,412.81,23558,418.302,426.1983,410.4057,417.3306,27.1571,412.02,413.36,410.64,414.7,171.87,48.6,61.6,106.76,93.33,100.41,4.7697,78.75,61.51,66.1,87.0,45.8,27.07,43.54,44.66,341.62,323.63,217.86,114.07,136.72,113.87
2021-05-11 10:00:00,412.52,414.19,412.35,414.15,49727.7,413.267,27593,417.904,425.7949,410.0131,417.2993,36.5782,413.67,414.45,410.64,414.7,171.93,47.6,60.55,106.91,94.03,101.43,4.7697,79.06,61.34,66.4,87.06,45.82,27.11,44.3,44.84,342.69,325.54,219.19,114.09,136.66,113.81
2021-05-11 10:30:00,414.14,414.74,413.59,414.23,37783.8,414.279,21449,417.531,425.3759,409.6861,417.2765,37.0141,413.67,414.45,410.64,414.7,171.9,47.6,60.75,106.72,94.36,101.52,4.9,79.19,61.48,66.7,87.03,45.82,27.09,44.12,44.82,342.86,325.15,219.55,114.11,136.64,113.79
2021-05-11 11:00:00,414.23,414.78,413.21,414.73,42335.89,413.969,26984,417.188,424.8916,409.4844,417.2555,39.7991,414.7,415.01,414.7,415.79,171.88,47.5,60.2,106.68,94.3,100.81,4.9887,79.26,61.48,66.65,87.08,45.83,27.11,44.475,44.84,343.14,326.06,220.29,114.09,136.53,113.71
2021-05-11 11:30:00,414.72,414.72,413.14,414.1,49463.83,413.824,33467,416.7825,424.2358,409.3292,417.2254,37.5464,413.67,414.45,410.64,414.7,171.92,47.6,60.8,106.79,94.37,101.07,4.9887,79.28,61.49,66.77,87.04,45.83,27.1,44.21,44.87,342.87,325.04,219.15,114.09,136.6,113.72
2021-05-11 12:00:00,414.09,415.03,413.39,414.44,54351.75,414.206,36811,416.386,423.4412,409.3308,417.1964,39.5355,413.67,414.45,410.64,414.7,172.06,47.7,60.5,106.71,94.63,101.78,4.96,79.36,61.53,66.88,87.05,45.83,27.12,44.87,44.89,343.09,325.64,219.66,114.11,136.57,113.75
2021-05-11 12:30:00,414.45,414.59,412.66,414.25,142283.97,413.804,80668,415.9915,422.5827,409.4003,417.1185,38.792,413.67,414.45,410.64,414.7,172.15,47.9,60.65,106.69,94.64,101.98,5.15,79.44,61.46,66.88,87.05,45.84,27.13,44.876,44.87,342.91,325.31,219.01,114.08,136.5,113.72
2021-05-12 06:30:00,411.23,412.59,410.94,411.13,92457.21,411.707,59143,415.458,421.805,409.111,417.0173,29.1103,411.13,411.67,410.64,414.7,171.73,52.6,63.15,108.5,94.19,99.77,4.94,79.75,61.33,66.69,86.89,45.82,27.06,45.07,45.55,340.95,320.82,216.82,113.65,136.21,113.2
2021-05-12 07:00:00,411.12,411.52,410.34,410.35,70512.62,410.928,46186,414.8895,420.9201,408.8589,416.9325,27.2774,410.06,410.64,405.33,410.64,171.45,54.2,63.8,109.04,94.12,99.73,5.1077,79.83,61.35,66.9,86.87,45.82,27.04,44.64,45.52,340.41,319.58,216.64,113.7,136.15,113.15
2021-05-12 07:30:00,410.37,410.73,408.74,409.43,83514.05,409.681,52633,414.289,419.9727,408.6053,416.8211,25.2574,409.21,410.06,405.33,410.64,171.11,55.0,64.45,108.86,94.18,99.32,5.1077,80.11,61.45,67.02,86.85,45.8,27.03,43.45,45.57,340.0,318.47,216.51,113.61,136.05,112.93
2021-05-12 08:00:00,409.43,410.14,409.17,409.56,46114.4,409.695,28909,413.7785,419.2307,408.3263,416.762,26.0903,409.21,410.06,405.33,410.64,170.77,54.2,64.3,109.46,93.87,98.55,5.1077,80.66,61.22,67.11,86.86,45.78,27.04,43.12,45.54,339.95,318.72,216.53,113.59,136.05,113.02
2021-05-12 08:30:00,409.54,409.78,407.56,407.79,57057.13,408.73,34891,413.2,418.6157,407.7843,416.6727,22.4259,406.72,407.84,405.33,410.64,170.84,57.8,65.1,109.56,93.36,97.4,5.09,80.19,60.61,66.82,86.81,45.8,26.98,42.91,45.41,338.38,317.32,215.28,113.59,136.05,113.08
2021-05-12 09:00:00,407.8,408.18,406.72,407.73,61787.55,407.548,35833,412.6145,417.7287,407.5003,416.5772,22.3116,406.72,407.84,405.33,410.64,170.75,57.3,65.0,109.09,93.03,97.31,5.09,80.26,60.26,66.87,86.81,45.8,26.98,42.7,45.4,338.55,317.53,215.22,113.55,135.73,112.97
2021-05-12 09:30:00,407.7,408.07,407.01,407.77,47192.34,407.532,30327,412.105,417.0138,407.1962,416.506,22.595,406.72,407.84,405.33,410.64,170.49,57.2,64.6,108.81,93.07,97.58,5.09,80.12,60.18,66.8,86.81,45.8,26.96,42.68,45.31,338.37,318.17,215.6,113.5,135.68,112.94
2021-05-12 10:00:00,407.75,408.61,407.3,407.5,53044.14,408.044,33620,411.736,416.8597,406.6123,416.4249,22.0112,406.72,407.84,405.33,410.64,170.76,58.2,64.9,108.82,93.16,97.71,4.85,80.03,60.4,66.84,86.79,45.81,26.94,42.5,45.51,338.24,317.77,215.74,113.63,135.62,113.02
2021-05-12 10:30:00,407.5,407.89,406.86,407.28,41341.97,407.295,25280,411.5075,416.9858,406.0292,416.3612,21.5232,406.72,407.84,405.33,410.64,170.67,59.6,65.05,108.48,93.08,97.02,4.835,80.11,60.28,66.66,86.79,45.82,26.93,42.245,45.55,338.13,317.52,215.61,113.54,135.62,113.02
2021-05-12 11:00:00,407.27,407.66,406.42,406.73,48471.18,406.895,29057,411.2525,417.1088,405.3962,416.2831,20.3108,406.72,407.84,405.33,410.64,170.59,62.0,64.95,107.73,92.74,96.18,4.8,79.9,60.13,66.66,86.78,45.82,26.92,41.9,45.28,337.44,317.55,214.56,113.53,135.62,113.06
2021-05-12 11:30:00,406.71,408.25,406.32,407.47,53622.5,407.398,31798,410.932,416.8789,404.9851,416.2048,26.3241,406.72,407.84,405.33,410.64,170.54,59.2,64.8,107.87,92.83,95.78,4.72,79.64,59.88,66.73,86.84,45.8,26.92,41.7,45.31,338.04,317.85,214.03,113.48,135.62,113.07
2021-05-12 12:00:00,407.44,407.6,405.4,405.73,80379.42,406.288,43806,410.517,416.6952,404.3388,416.0671,22.101,405.33,406.72,405.33,410.64,170.45,62.2,65.3,107.08,92.5,95.12,4.8,78.96,59.77,66.38,86.69,45.8,26.88,41.4,45.11,336.35,317.01,212.12,113.57,135.62,113.04
2021-05-12 12:30:00,405.73,406.57,404.0,405.44,241106.81,405.584,117190,410.1175,416.5198,403.7152,415.6639,21.4825,405.33,406.72,405.33,410.64,170.43,60.4,65.3,107.37,92.74,95.99,4.88,79.15,59.91,66.51,86.64,45.8,26.88,41.97,45.22,336.02,316.97,211.86,113.53,135.6,113.01
2021-05-13 06:30:00,407.05,410.07,407.02,410.04,103273.26,408.733,62209,409.9925,416.2976,403.6874,415.574,46.8796,409.21,410.06,405.33,410.64,170.63,52.7,62.9,107.7,91.02,100.31,5.08,79.82,59.97,67.15,86.95,45.86,26.83,39.7525,44.36,339.73,320.85,216.63,113.7,135.6,113.23
2021-05-13 07:00:00,410.05,411.45,410.05,411.25,83655.16,410.753,47273,409.8475,415.8915,403.8035,415.5187,51.3384,411.13,411.67,410.64,414.7,170.59,53.0,62.65,107.68,91.01,100.51,4.85,80.14,59.63,67.08,86.95,45.85,26.85,39.93,44.14,341.13,321.33,216.52,113.77,135.6,113.23
2021-05-13 07:30:00,411.24,412.02,410.66,411.81,58002.21,411.316,30860,409.7265,415.5058,403.9472,415.4861,53.2924,411.67,412.02,410.64,414.7,170.83,51.8,62.3,107.48,90.79,99.8,4.85,80.23,59.68,66.89,86.94,45.85,26.87,39.96,44.12,341.61,321.83,215.66,113.76,135.6,113.01
2021-05-13 08:00:00,411.82,411.93,409.66,409.84,57579.94,410.631,33780,409.482,414.7883,404.1757,415.4373,46.2557,409.21,410.06,405.33,410.64,170.73,54.0,63.9,106.96,89.62,98.79,4.87,80.05,59.18,66.61,86.81,45.84,26.82,39.11,44.05,340.09,319.27,214.14,113.69,135.6,112.98
2021-05-13 08:30:00,409.84,410.67,409.21,409.67,54557.66,409.884,34222,409.2605,414.129,404.392,415.3904,45.6949,409.21,410.06,405.33,410.64,170.96,54.2,64.15,106.73,89.65,98.73,4.81,79.69,58.98,66.42,86.84,45.84,26.8,38.25,43.89,340.15,318.91,213.44,113.8,135.6,112.98
2021-05-13 09:00:00,409.67,410.83,409.47,410.65,35313.23,410.337,22613,409.071,413.3813,404.7607,415.3656,49.4957,410.64,411.13,410.64,414.7,171.08,52.8,63.4,106.71,89.7,99.85,4.8334,79.9,59.34,66.52,86.9,45.84,26.85,38.345,43.66,340.68,320.02,214.22,113.87,135.6,113.06
2021-05-13 09:30:00,410.65,411.13,409.55,409.86,40615.16,410.528,23539,408.8515,412.4773,405.2257,415.3327,46.6606,409.21,410.06,405.33,410.64,171.03,52.5,64.25,106.39,89.66,100.29,4.84,80.23,59.23,66.8,86.86,45.85,26.87,36.99,43.48,340.34,318.72,213.35,113.81,135.6,113.12
2021-05-13 10:00:00,409.85,410.44,408.63,409.08,50689.41,409.516,32927,408.749,412.2241,405.2739,415.2863,43.9819,407.84,409.21,405.33,410.64,170.79,53.5,64.65,106.2,89.17,100.23,4.85,79.99,59.22,66.58,86.86,45.84,26.86,35.26,43.56,339.6,318.07,213.07,113.81,135.6,113.01
2021-05-13 10:30:00,409.07,409.25,407.84,408.8,63146.27,408.38,37849,408.6715,412.0686,405.2744,415.227,43.027,407.84,409.21,405.33,410.64,170.66,54.0,64.75,105.98,88.95,99.78,4.81,80.15,59.04,66.55,86.87,45.83,26.87,36.105,43.69,339.32,317.94,213.01,113.79,135.6,112.91
